,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
47,vt,part_time_work_prop_7dav,2020-10-02,2020-11-30,59,0.080072408514556,0.00090606055125154,3648,state,safegraph
48,wa,part_time_work_prop_7dav,2020-10-02,2020-11-30,59,0.07563667377713,0.00025965153276627,33378,state,safegraph
49,wi,part_time_work_prop_7dav,2020-10-02,2020-11-30,59,0.080509788902233,0.00028301204117621,31323,state,safegraph
50,wv,part_time_work_prop_7dav,2020-10-02,2020-11-30,59,0.08189423105159,0.00049040421371068,11123,state,safegraph
51,wy,part_time_work_prop_7dav,2020-10-02,2020-11-30,59,0.11218982999475,0.0011693006013798,2870,state,safegraph
0,ak,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.08321535850351,0.00085814801026382,3620,state,safegraph
1,al,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.11252909172586,0.00034587380053109,24036,state,safegraph
2,ar,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10876548692732,0.00047620957947351,14981,state,safegraph
3,az,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.074264030774485,0.00024042051321283,29104,state,safegraph
4,ca,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.076549764774415,0.00011942301331641,161821,state,safegraph
5,co,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.088927840548491,0.00032825954300741,24633,state,safegraph
6,ct,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.075529446349772,0.00036048289701054,18050,state,safegraph
7,dc,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.0566522120605,0.00072073507674391,3130,state,safegraph
8,de,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.068880113900457,0.00066289117890669,3988,state,safegraph
9,fl,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.07881046511373,0.00015969662364126,79568,state,safegraph
10,ga,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.089952328996986,0.00027379579038312,38634,state,safegraph
11,hi,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.079249819835678,0.00064565642841798,5865,state,safegraph
12,ia,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10220929374983,0.00043019962955449,18389,state,safegraph
13,id,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.094264593183183,0.00063185464583006,6717,state,safegraph
14,il,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.077205434738877,0.0001951707563902,67721,state,safegraph
15,in,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.090459868680804,0.00028810319635609,33654,state,safegraph
16,ks,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.097334937207436,0.00044752721212043,16410,state,safegraph
17,ky,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.084940905022384,0.00033388391675256,22943,state,safegraph
18,la,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.099167506674637,0.00036624500731455,24112,state,safegraph
19,ma,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.069845790008342,0.00025561445365936,34688,state,safegraph
20,md,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.062915514307143,0.00025098955958809,27346,state,safegraph
21,me,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.078968278481901,0.00059736666799032,7533,state,safegraph
22,mi,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.077320768282569,0.00020822010507047,56723,state,safegraph
23,mn,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.078052719131805,0.0002957579514162,28731,state,safegraph
24,mo,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.093070356525992,0.00030798207408613,31508,state,safegraph
25,ms,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.11575166728587,0.0005300833238679,15092,state,safegraph
26,mt,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10204526539918,0.00084073357718337,5873,state,safegraph
27,nc,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.083408492496324,0.00022566832941198,42845,state,safegraph
28,nd,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.09743672044414,0.00094626247103561,4004,state,safegraph
29,ne,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10805334898214,0.00059425712880346,11417,state,safegraph
30,nh,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.078581493466793,0.00059910637127028,6447,state,safegraph
31,nj,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.072065736488768,0.000219242697751,44041,state,safegraph
32,nm,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.083733918244782,0.0005252253015503,10094,state,safegraph
33,nv,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.07462565358165,0.00039948497360706,12742,state,safegraph
34,ny,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.071435564563547,0.00015046019934808,106237,state,safegraph
35,oh,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.083681199064933,0.00019600874051705,64498,state,safegraph
36,ok,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.1047765125172,0.00039375860191403,20715,state,safegraph
37,or,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.077627253277353,0.00034328352281048,18380,state,safegraph
38,pa,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.073267725444372,0.00017508844717468,68049,state,safegraph
39,pr,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.076448450834559,0.0004163462904124,17073,state,safegraph
40,ri,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.076151580255811,0.00063310194293967,5676,state,safegraph
41,sc,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.09293473822375,0.00033709269647222,21344,state,safegraph
42,sd,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10546419080489,0.00087651786705954,4575,state,safegraph
43,tn,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.095751989347171,0.00029626704136708,28801,state,safegraph
44,tx,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.091594133160464,0.00015667053108151,110348,state,safegraph
45,ut,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.10164349076642,0.00051769278773484,11812,state,safegraph
46,va,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.074024814819146,0.00024073883633267,37113,state,safegraph
47,vt,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.079671403036452,0.00089820851906727,3647,state,safegraph
48,wa,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.075604550278253,0.00025916530459436,33381,state,safegraph
49,wi,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.079622858612256,0.00028356060823571,31323,state,safegraph
50,wv,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.081894537047134,0.00049133876364267,11124,state,safegraph
51,wy,part_time_work_prop_7dav,2020-10-03,2020-11-30,58,0.11154980967396,0.0011726187633387,2870,state,safegraph
0,ak,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.083755784722353,0.00087669291548164,3623,state,safegraph
1,al,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.11260312449009,0.00035209548538318,24037,state,safegraph
2,ar,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10820802653468,0.00047945617696643,14980,state,safegraph
3,az,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.074243686033766,0.00024189097626327,29106,state,safegraph
4,ca,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.076011486006616,0.00011959194222093,161822,state,safegraph
5,co,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.088658743809812,0.0003322814821292,24636,state,safegraph
6,ct,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.075304234622454,0.00036610961521189,18049,state,safegraph
7,dc,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.057231633996632,0.00074900180508732,3133,state,safegraph
8,de,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.068916572123577,0.00067675162878066,3987,state,safegraph
9,fl,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.07777285765443,0.00016150110979461,79568,state,safegraph
10,ga,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.088676744545371,0.00027755655847112,38634,state,safegraph
11,hi,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.078006739532884,0.0006363658823975,5864,state,safegraph
12,ia,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10235773102446,0.00042998395480103,18389,state,safegraph
13,id,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.092457204397549,0.00063551445310872,6716,state,safegraph
14,il,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.07546413501144,0.00019592006985138,67720,state,safegraph
15,in,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.08961671183983,0.00029076217098368,33654,state,safegraph
16,ks,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.097510747982923,0.00044768996374154,16411,state,safegraph
17,ky,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.085178264276566,0.00033421870892404,22943,state,safegraph
18,la,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.100166556755,0.00036553171451247,24114,state,safegraph
19,ma,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.070001594889903,0.00025910639163041,34694,state,safegraph
20,md,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.063742257784749,0.00025313916264721,27346,state,safegraph
21,me,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.079307909432406,0.00060190247471794,7535,state,safegraph
22,mi,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.077395737794672,0.00021039219809445,56717,state,safegraph
23,mn,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.077985893170477,0.00029892500122135,28731,state,safegraph
24,mo,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.092908791101094,0.00031050377167178,31506,state,safegraph
25,ms,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.11568146913692,0.0005341629164196,15095,state,safegraph
26,mt,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10240285877055,0.00084687633613073,5873,state,safegraph
27,nc,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.08246673840229,0.00022747545851574,42842,state,safegraph
28,nd,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.096935402288781,0.00095120020389174,4004,state,safegraph
29,ne,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10765468751005,0.00059940663734859,11417,state,safegraph
30,nh,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.077673026540206,0.00060864778210198,6448,state,safegraph
31,nj,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.071458894336959,0.00022227547162445,44040,state,safegraph
32,nm,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.083141423740468,0.0005317679123226,10093,state,safegraph
33,nv,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.074564324144483,0.00040509629075727,12742,state,safegraph
34,ny,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.070339498596781,0.00015123690227976,106236,state,safegraph
35,oh,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.082838245275396,0.00019671000122597,64501,state,safegraph
36,ok,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10437037310184,0.00039561796181871,20713,state,safegraph
37,or,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.077336153753449,0.00034139890304859,18380,state,safegraph
38,pa,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.072351482070474,0.00017524626113635,68048,state,safegraph
39,pr,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.075077852286608,0.00041330617641516,17104,state,safegraph
40,ri,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.075403017267715,0.00063377047939499,5675,state,safegraph
41,sc,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.09247276336979,0.0003395706719702,21345,state,safegraph
42,sd,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.10469003806445,0.00088134822199257,4574,state,safegraph
43,tn,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.095323309839637,0.0002974560959022,28802,state,safegraph
44,tx,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.09131564679323,0.00015660275978661,110349,state,safegraph
45,ut,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.1019280868518,0.00051525609603005,11813,state,safegraph
46,va,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.073594207262931,0.00023993411422183,37114,state,safegraph
47,vt,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.079165066017606,0.00089475553335226,3647,state,safegraph
48,wa,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.075144844212527,0.0002572280847979,33380,state,safegraph
49,wi,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.079665696425879,0.0002836113781228,31323,state,safegraph
50,wv,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.081926031435422,0.00048839909682864,11124,state,safegraph
51,wy,part_time_work_prop_7dav,2020-10-04,2020-11-30,57,0.11210639392262,0.001166799101652,2870,state,safegraph
0,ak,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.08195452886457,0.00086961359739296,3625,state,safegraph
1,al,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.11081891753677,0.00034992468569456,24034,state,safegraph
2,ar,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.10780960241336,0.00048178584808479,14979,state,safegraph
3,az,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.073136204234247,0.00024092344282945,29109,state,safegraph
4,ca,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.076170303850013,0.00011882908278584,161828,state,safegraph
5,co,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.088582288471019,0.00033042471981086,24638,state,safegraph
6,ct,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.07737483887868,0.00037154315421022,18049,state,safegraph
7,dc,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.058006475645886,0.00075813436316674,3134,state,safegraph
8,de,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.069300058658095,0.00068448764158104,3986,state,safegraph
9,fl,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.078698745553112,0.00016264328472749,79569,state,safegraph
10,ga,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.089246500843791,0.00027751158633657,38636,state,safegraph
11,hi,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.078087223861464,0.00063715139192604,5864,state,safegraph
12,ia,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.10101024260664,0.00042788389991866,18389,state,safegraph
13,id,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.092563762810256,0.00063323234920436,6715,state,safegraph
14,il,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.075038538162568,0.00019343048624383,67720,state,safegraph
15,in,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.088009867932491,0.0002871438876488,33655,state,safegraph
16,ks,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.096668107780305,0.00044689978345949,16413,state,safegraph
17,ky,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.083398599309997,0.00032969061476148,22945,state,safegraph
18,la,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.099366490688581,0.0003657531131841,24111,state,safegraph
19,ma,part_time_work_prop_7dav,2020-10-05,2020-11-30,56,0.069230914794327,0.00025840329124212,34697,state,safegraph
