,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
0,ak,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,38.6238532,2.0875081,544.0,state,fb-survey
1,al,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,49.7706963,1.0693867,2186.056,state,fb-survey
2,ar,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.448316,1.1989187,1734.7145,state,fb-survey
3,az,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,45.7690172,0.8332936,3574.5629,state,fb-survey
4,ca,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.2695424,0.4366525,12712.2139,state,fb-survey
5,co,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,42.1736771,0.8424867,3435.9033,state,fb-survey
6,ct,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,38.6620857,0.9792534,2473.0,state,fb-survey
7,dc,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,40.4477612,2.685487,334.0,state,fb-survey
8,de,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,39.6296296,1.8840481,674.0,state,fb-survey
9,fl,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,45.7663031,0.4949484,10132.0011,state,fb-survey
10,ga,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.9823496,0.79856,3913.9671,state,fb-survey
11,hi,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,37.3146623,1.9646556,606.0,state,fb-survey
12,ia,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,44.5081003,0.9575373,2693.7497,state,fb-survey
13,id,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,52.5639466,1.3436174,1381.1641,state,fb-survey
14,il,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.3965584,0.5688907,7496.001,state,fb-survey
15,in,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,44.4951056,0.7800315,4059.0016,state,fb-survey
16,ks,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.8342031,1.1024639,2053.0315,state,fb-survey
17,ky,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,44.5606843,0.9630697,2663.5098,state,fb-survey
18,la,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,53.4455875,1.0566784,2228.3687,state,fb-survey
19,ma,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,39.3638301,0.8290135,3473.009,state,fb-survey
20,md,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,39.865373,0.9604112,2598.9985,state,fb-survey
21,me,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.6270653,1.3915905,1270.0,state,fb-survey
22,mi,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.0180974,0.5971568,6874.0293,state,fb-survey
23,mn,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.1778128,0.8848195,3133.785,state,fb-survey
24,mo,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,46.5074154,0.8562867,3392.9493,state,fb-survey
25,ms,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,51.2094145,1.3612985,1348.2769,state,fb-survey
26,mt,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,44.1371083,1.5714137,998.4957,state,fb-survey
27,nc,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,45.0651868,0.7047828,4984.0023,state,fb-survey
28,nd,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,44.1946284,2.0571544,582.7895,state,fb-survey
29,ne,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.9890162,1.3023088,1452.7454,state,fb-survey
30,nh,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.8303571,1.474616,1119.0,state,fb-survey
31,nj,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,38.0637651,0.7818141,3856.9988,state,fb-survey
32,nm,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,37.7710549,1.3216451,1345.6182,state,fb-survey
33,nv,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.6593627,1.3606451,1312.7863,state,fb-survey
34,ny,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,40.931086,0.5549723,7850.0001,state,fb-survey
35,oh,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,45.0370101,0.593773,7021.001,state,fb-survey
36,ok,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,49.2408871,1.0260642,2374.0553,state,fb-survey
37,or,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.2404419,0.9576972,2675.9176,state,fb-survey
38,pa,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,45.5603379,0.5776944,7432.0048,state,fb-survey
39,ri,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,35.6849605,1.7743439,728.991,state,fb-survey
40,sc,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.5863239,0.8930983,3127.0025,state,fb-survey
41,sd,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,42.7042207,1.7987242,756.2481,state,fb-survey
42,tn,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.328852,0.8097898,3801.4924,state,fb-survey
43,tx,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,43.8810452,0.4656338,11357.8885,state,fb-survey
44,ut,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,50.3475915,1.0765451,2157.0218,state,fb-survey
45,va,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.8523548,0.7195746,4700.027,state,fb-survey
46,vt,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,42.518927,2.1535132,527.0018,state,fb-survey
47,wa,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,42.936932,0.7634192,4203.9737,state,fb-survey
48,wi,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,38.7660146,0.7772891,3928.9686,state,fb-survey
49,wv,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,41.7528064,1.3241392,1387.054,state,fb-survey
50,wy,smoothed_spent_time_1d,2020-11-05,2020-11-06,1,47.1367682,2.2596515,488.0121,state,fb-survey
0,ak,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,40.7243816,2.0670028,565.0,state,fb-survey
1,al,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,50.0216413,1.0491962,2271.0492,state,fb-survey
2,ar,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,47.4535074,1.1827577,1782.4629,state,fb-survey
3,az,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.9989441,0.8240609,3644.6411,state,fb-survey
4,ca,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,41.0781283,0.4299198,13095.2043,state,fb-survey
5,co,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,41.9304003,0.8260962,3567.9323,state,fb-survey
6,ct,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,38.5982038,0.9621751,2560.0,state,fb-survey
7,dc,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,39.8529412,2.6591176,339.0,state,fb-survey
8,de,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,40.097629,1.8315756,716.0,state,fb-survey
9,fl,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.9362821,0.4850949,10515.0015,state,fb-survey
10,ga,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,47.8704329,0.7816904,4083.9641,state,fb-survey
11,hi,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,40.1815182,1.9932105,605.0,state,fb-survey
12,ia,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.3231102,0.9373681,2808.5675,state,fb-survey
13,id,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,50.795323,1.3187395,1437.183,state,fb-survey
14,il,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,41.8084737,0.5576311,7824.0228,state,fb-survey
15,in,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,45.3304084,0.7607541,4282.002,state,fb-survey
16,ks,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,46.9846324,1.083946,2120.0316,state,fb-survey
17,ky,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.8882013,0.9440973,2775.5129,state,fb-survey
18,la,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,53.4390123,1.035041,2322.5523,state,fb-survey
19,ma,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,39.9914836,0.8244053,3531.0095,state,fb-survey
20,md,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,39.4940817,0.9395523,2706.9984,state,fb-survey
21,me,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.7269373,1.3480794,1354.0,state,fb-survey
22,mi,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,42.8017788,0.5870015,7105.0292,state,fb-survey
23,mn,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.3042917,0.8724573,3225.4682,state,fb-survey
24,mo,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,46.0137636,0.836628,3549.0002,state,fb-survey
25,ms,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,49.4270692,1.32306,1427.9858,state,fb-survey
26,mt,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.346514,1.5583778,1016.2635,state,fb-survey
27,nc,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,44.3954469,0.6955911,5102.0037,state,fb-survey
28,nd,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.8038922,2.0074829,610.8228,state,fb-survey
29,ne,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.4552049,1.2690366,1525.7598,state,fb-survey
30,nh,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,42.8757602,1.459376,1150.0,state,fb-survey
31,nj,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,38.0091097,0.772146,3951.9984,state,fb-survey
32,nm,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,38.4828076,1.2987047,1403.5971,state,fb-survey
33,nv,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,41.5345436,1.3518398,1328.796,state,fb-survey
34,ny,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,40.8006359,0.545063,8129.9995,state,fb-survey
35,oh,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,45.1478049,0.5822442,7305.0006,state,fb-survey
36,ok,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,48.7719701,1.0026999,2485.0552,state,fb-survey
37,or,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.0338599,0.9471096,2732.9179,state,fb-survey
38,pa,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,45.4610239,0.5666778,7721.0047,state,fb-survey
39,ri,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,37.0446045,1.775276,739.9905,state,fb-survey
40,sc,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,48.0140635,0.8734144,3272.0025,state,fb-survey
41,sd,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,40.2846781,1.7472872,787.9471,state,fb-survey
42,tn,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,46.6489831,0.799303,3895.4888,state,fb-survey
43,tx,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.3068267,0.4561061,11801.9934,state,fb-survey
44,ut,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,50.0044418,1.0679887,2191.8292,state,fb-survey
45,va,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,41.1065402,0.7061508,4854.9319,state,fb-survey
46,vt,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,43.9823024,2.0900726,564.0018,state,fb-survey
47,wa,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,42.1459507,0.7505896,4327.9727,state,fb-survey
48,wi,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,38.9587499,0.765243,4060.9694,state,fb-survey
49,wv,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,42.6955002,1.3116555,1422.1036,state,fb-survey
50,wy,smoothed_spent_time_1d,2020-11-06,2020-11-07,1,46.5682155,2.2443631,493.9728,state,fb-survey
0,ak,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,37.8787879,2.1825014,494.0,state,fb-survey
1,al,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,50.3544134,1.0876896,2113.0425,state,fb-survey
2,ar,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,47.1711679,1.2462609,1604.4629,state,fb-survey
3,az,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.3756713,0.8727491,3240.6411,state,fb-survey
4,ca,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.1299442,0.4550126,11695.1479,state,fb-survey
5,co,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,42.0523486,0.8673854,3238.932,state,fb-survey
6,ct,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,38.5371179,1.0172394,2289.0,state,fb-survey
7,dc,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,37.4203822,2.7352586,313.0,state,fb-survey
8,de,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,40.6298003,1.9264153,650.0,state,fb-survey
9,fl,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,45.1830194,0.5126577,9424.0016,state,fb-survey
10,ga,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,47.7133789,0.8193684,3715.9713,state,fb-survey
11,hi,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.1596958,2.1478002,525.0,state,fb-survey
12,ia,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.1623584,0.9702326,2619.5557,state,fb-survey
13,id,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,50.8099574,1.3934603,1287.1727,state,fb-survey
14,il,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.739497,0.5847829,7111.0227,state,fb-survey
15,in,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,46.2039769,0.7972066,3910.9994,state,fb-survey
16,ks,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,46.6604263,1.1271414,1959.0316,state,fb-survey
17,ky,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.7827176,0.9972511,2486.431,state,fb-survey
18,la,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,53.4584356,1.0829334,2121.5522,state,fb-survey
19,ma,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,40.3104161,0.8687566,3188.0095,state,fb-survey
20,md,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,39.8260411,0.9848081,2470.9984,state,fb-survey
21,me,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,43.469218,1.4304145,1201.0,state,fb-survey
22,mi,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,42.7546487,0.6142884,6486.0298,state,fb-survey
23,mn,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,43.3639325,0.91379,2941.2297,state,fb-survey
24,mo,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,45.8152421,0.8693124,3285.0001,state,fb-survey
25,ms,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,49.019286,1.3869074,1299.2058,state,fb-survey
26,mt,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.6554001,1.6447755,913.5577,state,fb-survey
27,nc,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.8847349,0.7370358,4554.0034,state,fb-survey
28,nd,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,43.1780467,2.0996293,556.5368,state,fb-survey
29,ne,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,43.2133966,1.3275167,1392.4651,state,fb-survey
30,nh,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,45.1102589,1.5415208,1042.0,state,fb-survey
31,nj,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,38.4341186,0.8216457,3504.9987,state,fb-survey
32,nm,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,37.9892558,1.3526138,1287.5975,state,fb-survey
33,nv,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.0261285,1.4247834,1191.8525,state,fb-survey
34,ny,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,40.6344587,0.5762311,7264.9991,state,fb-survey
35,oh,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.9088927,0.6105035,6638.0036,state,fb-survey
36,ok,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,48.1842172,1.0435162,2292.8123,state,fb-survey
37,or,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,42.4094222,0.9960243,2461.9199,state,fb-survey
38,pa,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.8214312,0.5944426,6999.0045,state,fb-survey
39,ri,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,38.1061546,1.8918283,658.9905,state,fb-survey
40,sc,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,48.3174895,0.9214596,2941.0024,state,fb-survey
41,sd,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,38.4310671,1.8248873,710.5129,state,fb-survey
42,tn,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,46.725825,0.8466657,3472.5605,state,fb-survey
43,tx,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,43.2133203,0.4773751,10768.2359,state,fb-survey
44,ut,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,49.0840632,1.1309771,1953.8292,state,fb-survey
45,va,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.1596273,0.7450122,4363.3505,state,fb-survey
46,vt,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,44.0499138,2.1770607,520.0017,state,fb-survey
47,wa,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.6645261,0.7884294,3909.9714,state,fb-survey
48,wi,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,38.4335562,0.800243,3694.9692,state,fb-survey
49,wv,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,41.839521,1.3505562,1334.103,state,fb-survey
50,wy,smoothed_spent_time_1d,2020-11-07,2020-11-08,1,48.0266322,2.3449088,453.9532,state,fb-survey
0,ak,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,35.8719647,2.2559649,452.0,state,fb-survey
1,al,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,49.5600382,1.1371884,1933.0431,state,fb-survey
2,ar,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,45.7716463,1.3121522,1441.6324,state,fb-survey
3,az,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,43.2195811,0.9225906,2883.1094,state,fb-survey
4,ca,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.7286013,0.4834449,10245.2014,state,fb-survey
5,co,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,40.9402311,0.9128039,2901.9311,state,fb-survey
6,ct,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,38.6340726,1.0934213,1983.0,state,fb-survey
7,dc,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,36.2453532,2.9363965,268.0,state,fb-survey
8,de,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.2985612,2.0732006,555.0,state,fb-survey
9,fl,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.3851827,0.5439426,8343.0017,state,fb-survey
10,ga,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,46.8836631,0.8639999,3335.9707,state,fb-survey
11,hi,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,40.5319149,2.2670136,469.0,state,fb-survey
12,ia,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.6399071,1.0187736,2356.5178,state,fb-survey
13,id,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,48.4816356,1.471778,1153.0675,state,fb-survey
14,il,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,40.3872138,0.6117643,6433.0222,state,fb-survey
15,in,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,45.3301329,0.8363382,3543.0002,state,fb-survey
16,ks,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,45.4637351,1.175284,1795.0018,state,fb-survey
17,ky,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.4286799,1.0418871,2274.4311,state,fb-survey
18,la,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,52.6604669,1.1520307,1878.3675,state,fb-survey
19,ma,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.6766073,0.9224112,2813.0095,state,fb-survey
20,md,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.4299844,1.0355765,2226.9986,state,fb-survey
21,me,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.2022684,1.519098,1057.0,state,fb-survey
22,mi,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,41.6752405,0.64432,5855.013,state,fb-survey
23,mn,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.8967722,0.9590314,2663.2972,state,fb-survey
24,mo,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.772626,0.9192788,2925.9878,state,fb-survey
25,ms,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,48.3732932,1.4630429,1166.7181,state,fb-survey
26,mt,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.1519408,1.6991589,844.5753,state,fb-survey
27,nc,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.3464224,0.7832503,4023.0042,state,fb-survey
28,nd,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,43.0377572,2.1935018,509.5194,state,fb-survey
29,ne,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,41.9267541,1.3816386,1275.494,state,fb-survey
30,nh,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,43.3662281,1.641929,911.0,state,fb-survey
31,nj,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,36.9507802,0.8774397,3025.9986,state,fb-survey
32,nm,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,36.244253,1.3905012,1195.1317,state,fb-survey
33,nv,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.4873583,1.5079686,1050.7989,state,fb-survey
34,ny,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,40.0110058,0.6145166,6355.9994,state,fb-survey
35,oh,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.3492229,0.6409877,6007.0029,state,fb-survey
36,ok,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,46.5312072,1.0864414,2107.8129,state,fb-survey
37,or,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,41.7117235,1.0481586,2213.02,state,fb-survey
38,pa,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.6854871,0.6314542,6199.0038,state,fb-survey
39,ri,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,36.8644071,1.9878637,588.9905,state,fb-survey
40,sc,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,47.9755015,0.9630674,2691.0025,state,fb-survey
41,sd,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,37.1801747,1.8861961,656.4996,state,fb-survey
42,tn,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,45.8251153,0.8974184,3082.5606,state,fb-survey
43,tx,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.020765,0.5009021,9710.2568,state,fb-survey
44,ut,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,47.7818817,1.208705,1707.8268,state,fb-survey
45,va,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,40.0406668,0.7881408,3865.0083,state,fb-survey
46,vt,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,44.5043269,2.3096147,463.0014,state,fb-survey
47,wa,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,39.853654,0.8295898,3482.9769,state,fb-survey
48,wi,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,38.1186066,0.8387504,3352.9854,state,fb-survey
49,wv,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,42.1857862,1.4173357,1214.1024,state,fb-survey
50,wy,smoothed_spent_time_1d,2020-11-08,2020-11-09,1,46.6990026,2.4731637,406.9464,state,fb-survey
0,ak,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,36.013986,2.3203646,428.0,state,fb-survey
1,al,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,49.8126013,1.1559102,1871.0514,state,fb-survey
2,ar,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,46.2569988,1.3512036,1361.6258,state,fb-survey
3,az,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,43.0131359,0.942036,2762.1094,state,fb-survey
4,ca,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,38.6883659,0.4865092,10021.6929,state,fb-survey
5,co,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,40.1924543,0.9177584,2853.9329,state,fb-survey
6,ct,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,39.0754132,1.1091942,1935.0,state,fb-survey
7,dc,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,38.0658436,3.1212256,242.0,state,fb-survey
8,de,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,40.512334,2.140495,526.0,state,fb-survey
9,fl,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,43.5194569,0.5591808,7861.0016,state,fb-survey
10,ga,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,45.3662128,0.8901553,3127.9676,state,fb-survey
11,hi,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,43.3695652,2.3131891,459.0,state,fb-survey
12,ia,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,42.9078738,1.0202224,2353.5506,state,fb-survey
13,id,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,45.9995732,1.5142471,1083.3218,state,fb-survey
14,il,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,40.7020499,0.6269646,6140.0224,state,fb-survey
15,in,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,46.1618097,0.8550881,3399.0034,state,fb-survey
16,ks,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,44.8741772,1.1875844,1753.9719,state,fb-survey
17,ky,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,43.9222455,1.0653761,2170.0477,state,fb-survey
18,la,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,51.8044789,1.1868889,1772.3679,state,fb-survey
19,ma,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,40.6047678,0.9579677,2628.009,state,fb-survey
20,md,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,39.6969798,1.0566618,2143.9987,state,fb-survey
21,me,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,42.5247525,1.5563804,1009.0,state,fb-survey
22,mi,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,41.9075403,0.6530756,5708.0139,state,fb-survey
23,mn,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,42.6384997,0.9678145,2611.1883,state,fb-survey
24,mo,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,44.3125341,0.9440036,2769.0878,state,fb-survey
25,ms,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,48.8698788,1.5048965,1103.3285,state,fb-survey
26,mt,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,39.9514801,1.7066989,823.6095,state,fb-survey
27,nc,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,44.3016585,0.8004683,3851.0041,state,fb-survey
28,nd,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,43.4236327,2.2154971,500.517,state,fb-survey
29,ne,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,40.2441165,1.410018,1209.5777,state,fb-survey
30,nh,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,41.5322581,1.6735604,867.0,state,fb-survey
31,nj,smoothed_spent_time_1d,2020-11-09,2020-11-10,1,37.473428,0.9113656,2820.9983,state,fb-survey
