,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
11,hi,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.032903161172749,0.00039029979125068,5865,state,safegraph
12,ia,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.073911724235701,0.00040391085155935,18386,state,safegraph
13,id,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.052450986696307,0.0004903933189694,6720,state,safegraph
14,il,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.054385375664129,0.00015092692429668,67725,state,safegraph
15,in,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.054164275989422,0.00022268666647861,33650,state,safegraph
16,ks,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.066912282996669,0.00038533052883423,16416,state,safegraph
17,ky,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.049951714075343,0.00024828152647726,22941,state,safegraph
18,la,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.067338555859386,0.0003010674446982,24068,state,safegraph
19,ma,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.049690258525896,0.00020676688534444,34700,state,safegraph
20,md,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.043554368474177,0.00020095822272392,27336,state,safegraph
21,me,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.053272560838028,0.00047127107115732,7511,state,safegraph
22,mi,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.050691300935243,0.00016370565448147,56602,state,safegraph
23,mn,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.056018846545744,0.00024454709787416,28727,state,safegraph
24,mo,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.069765743852864,0.00027367715747429,31519,state,safegraph
25,ms,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.068945875453228,0.00037385527053246,15085,state,safegraph
26,mt,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.057246906286396,0.0005805090629641,5868,state,safegraph
27,nc,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.05074555307,0.00017795025247995,42841,state,safegraph
28,nd,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.07074884354869,0.00084348965764,4004,state,safegraph
29,ne,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.077020964216271,0.00052814652416173,11411,state,safegraph
30,nh,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.055314250772018,0.00051502302518639,6447,state,safegraph
31,nj,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.047928520430112,0.00017458175246847,44013,state,safegraph
32,nm,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.048423060072301,0.00037196406398917,10087,state,safegraph
33,nv,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.041790195638333,0.00028870520545846,12753,state,safegraph
34,ny,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.056156276825359,0.0001313791409494,106354,state,safegraph
35,oh,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.058749659213992,0.00017331801901483,64498,state,safegraph
36,ok,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.067787309620747,0.0003179707469211,20721,state,safegraph
37,or,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.04200879729138,0.00024184152066512,18371,state,safegraph
38,pa,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.053680849748129,0.00015966281764332,68033,state,safegraph
39,pr,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.069077714822743,0.00036377670389269,17151,state,safegraph
40,ri,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.052023169078236,0.0005485217586863,5668,state,safegraph
41,sc,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.052239031266473,0.00025996799963546,21331,state,safegraph
42,sd,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.071289809179575,0.00079747181395243,4571,state,safegraph
43,tn,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.058909499624691,0.00023857589871622,28771,state,safegraph
44,tx,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.062073644623616,0.00012687644581733,110352,state,safegraph
45,ut,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.052050498750143,0.00035504721504465,11807,state,safegraph
46,va,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.048669497319416,0.0001937693382367,37105,state,safegraph
47,vt,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.061114781804666,0.00080566163564182,3639,state,safegraph
48,wa,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.04220053095488,0.00017674075782307,33383,state,safegraph
49,wi,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.061280226559255,0.00024823820227726,31318,state,safegraph
50,wv,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.054419047077242,0.00038862314263924,11128,state,safegraph
51,wy,full_time_work_prop_7dav,2020-11-09,2020-12-30,51,0.054959236258215,0.00076598725617647,2869,state,safegraph
0,ak,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.04993274455531,0.00067844338839027,3573,state,safegraph
1,al,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.073547246034691,0.00029713811432896,24044,state,safegraph
2,ar,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.068809180336747,0.0003681129722026,14994,state,safegraph
3,az,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.048464379111711,0.00020539432355238,29043,state,safegraph
4,ca,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.04768770793767,9.2111416941202e-05,161710,state,safegraph
5,co,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.049900328811222,0.00024042621284923,24631,state,safegraph
6,ct,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.052991718937925,0.00031119262751088,18042,state,safegraph
7,dc,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.048985480477915,0.00063496487078743,3124,state,safegraph
8,de,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.049422869129592,0.00060052087233044,3975,state,safegraph
9,fl,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.05310495188633,0.00013999601584346,79583,state,safegraph
10,ga,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.05705278128849,0.00021516219808708,38643,state,safegraph
11,hi,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.034823678468952,0.00042438806653684,5863,state,safegraph
12,ia,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.075227588509241,0.000411659168519,18386,state,safegraph
13,id,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.054518689554904,0.00052005855609136,6720,state,safegraph
14,il,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.057207279964435,0.00016072634587777,67725,state,safegraph
15,in,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.055690782718418,0.00022767330113751,33648,state,safegraph
16,ks,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.068290292347103,0.00039178113627941,16414,state,safegraph
17,ky,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.052528400817905,0.00025636253043946,22941,state,safegraph
18,la,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.070635807682842,0.00030888474138845,24058,state,safegraph
19,ma,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.050203284669857,0.00020333801231677,34694,state,safegraph
20,md,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.044224013196443,0.00019964503241677,27330,state,safegraph
21,me,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.053789907803935,0.00046201718563248,7511,state,safegraph
22,mi,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.050992982913007,0.00016176537535169,56581,state,safegraph
23,mn,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.056474849494483,0.00024446965176018,28727,state,safegraph
24,mo,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.071431972588872,0.00027912004360157,31518,state,safegraph
25,ms,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.070261245774917,0.00037991504343488,15080,state,safegraph
26,mt,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.058223010127247,0.00059315510755252,5868,state,safegraph
27,nc,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.051591880038236,0.00018548082426154,42840,state,safegraph
28,nd,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.071200823669371,0.00085846496617973,4004,state,safegraph
29,ne,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.078544176198639,0.00053733647146828,11411,state,safegraph
30,nh,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.056485118930989,0.00052646710037117,6447,state,safegraph
31,nj,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.0489926628983,0.00017940582053519,44010,state,safegraph
32,nm,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.049096470899804,0.00037844921926049,10088,state,safegraph
33,nv,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.042523570796057,0.0002944382278393,12752,state,safegraph
34,ny,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.057246080000277,0.00013579704762306,106312,state,safegraph
35,oh,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.059310554069251,0.00017841695552303,64493,state,safegraph
36,ok,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.068365558862367,0.00032404680353054,20720,state,safegraph
37,or,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.042267915638072,0.00024674597331941,18369,state,safegraph
38,pa,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.054025502540279,0.00016092423337067,68027,state,safegraph
39,pr,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.070485948557738,0.00036826171267554,17145,state,safegraph
40,ri,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.053410478936173,0.00055484044662699,5667,state,safegraph
41,sc,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.054571600233547,0.0002694421939946,21329,state,safegraph
42,sd,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.071873072389228,0.00080968985608056,4571,state,safegraph
43,tn,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.060832701693387,0.00024452317202254,28769,state,safegraph
44,tx,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.062869535562122,0.00012860245598506,110341,state,safegraph
45,ut,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.05249251090928,0.00036124971227554,11806,state,safegraph
46,va,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.050248557003171,0.0002002880813828,37095,state,safegraph
47,vt,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.061638936914895,0.00082022031680514,3639,state,safegraph
48,wa,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.042741774214333,0.00018029062190601,33383,state,safegraph
49,wi,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.062495093871802,0.00025542229013854,31317,state,safegraph
50,wv,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.056839766055867,0.00040435393972925,11128,state,safegraph
51,wy,full_time_work_prop_7dav,2020-11-10,2020-12-30,50,0.055817193972671,0.00077419740981297,2869,state,safegraph
0,ak,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.049219845021847,0.00066954834290948,3573,state,safegraph
1,al,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.069476694558121,0.00028094074400808,24042,state,safegraph
2,ar,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.068103543342696,0.00036455226652401,14993,state,safegraph
3,az,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.046962838544347,0.00020264664874642,29038,state,safegraph
4,ca,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.046803926028667,9.0841576847681e-05,161697,state,safegraph
5,co,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.049190273806216,0.0002384749567501,24631,state,safegraph
6,ct,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.051443005997409,0.00030617207789254,18042,state,safegraph
7,dc,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.049558064691806,0.00064344008078768,3124,state,safegraph
8,de,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.04832327801989,0.00059849955634546,3977,state,safegraph
9,fl,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.050888794177976,0.00013740484210791,79582,state,safegraph
10,ga,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.056621854063799,0.00021401411305441,38642,state,safegraph
11,hi,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.033993263183859,0.00041952726542066,5862,state,safegraph
12,ia,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.075506271939195,0.00041394245441962,18386,state,safegraph
13,id,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.054401906807011,0.00051859247955025,6720,state,safegraph
14,il,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.056513880390972,0.00015884385392495,67723,state,safegraph
15,in,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.055582023822146,0.00022789820005295,33648,state,safegraph
16,ks,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.067993593764918,0.00039228683729662,16414,state,safegraph
17,ky,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.052779068648225,0.00025940298251105,22940,state,safegraph
18,la,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.070497149561407,0.00031021158243581,24055,state,safegraph
19,ma,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.049334541188446,0.0002030713004766,34693,state,safegraph
20,md,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.044422178831034,0.00020422549743684,27326,state,safegraph
21,me,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.052607322735721,0.00046366008105441,7509,state,safegraph
22,mi,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.050562974162657,0.00016153961384095,56559,state,safegraph
23,mn,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.055864368292998,0.00024310722458348,28727,state,safegraph
24,mo,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.069949349048598,0.00027494433062234,31515,state,safegraph
25,ms,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.069071047917821,0.0003762159426187,15079,state,safegraph
26,mt,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.057147063849856,0.00058296778515722,5869,state,safegraph
27,nc,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.04950359407478,0.00018008403027754,42840,state,safegraph
28,nd,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.066344817671057,0.00082846471232092,4004,state,safegraph
29,ne,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.077718385336289,0.00053504557886796,11410,state,safegraph
30,nh,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.053145005708318,0.00050713787770689,6447,state,safegraph
31,nj,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.047929167705075,0.00017494655597624,44004,state,safegraph
32,nm,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.047903202573134,0.00036978478399928,10089,state,safegraph
33,nv,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.040543288898077,0.0002846308749637,12751,state,safegraph
34,ny,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.054740916699885,0.00013060113399975,106279,state,safegraph
35,oh,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.058011606001453,0.00017414727795473,64490,state,safegraph
36,ok,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.066762038043873,0.00031632981511338,20719,state,safegraph
37,or,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.040753148562495,0.00023598668476779,18371,state,safegraph
38,pa,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.052971367910994,0.00015707857946672,68023,state,safegraph
39,pr,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.067190687618101,0.00034807742821628,17137,state,safegraph
40,ri,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.051185000572696,0.0005293511013561,5666,state,safegraph
41,sc,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.054311316072001,0.00026804046962795,21329,state,safegraph
42,sd,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.070127424493375,0.00079487525428301,4571,state,safegraph
43,tn,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.06022828050975,0.00024265547850162,28770,state,safegraph
44,tx,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.062656421650824,0.00012795247549279,110336,state,safegraph
45,ut,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.051835010599759,0.00035932912313546,11806,state,safegraph
46,va,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.048977207850569,0.00019831160426448,37091,state,safegraph
47,vt,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.060428392889727,0.00080857305821324,3638,state,safegraph
48,wa,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.041384345270694,0.0001780835183868,33382,state,safegraph
49,wi,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.061866540467661,0.00025469178637085,31316,state,safegraph
50,wv,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.054177116232422,0.00039546380835479,11127,state,safegraph
51,wy,full_time_work_prop_7dav,2020-11-11,2020-12-30,49,0.053965702915722,0.00074924584759437,2869,state,safegraph
0,ak,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.05086439701862,0.00069102104640837,3581,state,safegraph
1,al,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.070539025170026,0.00028544840408559,24041,state,safegraph
2,ar,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.066135156013753,0.00035216567147638,14992,state,safegraph
3,az,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.047004672467305,0.00020196296203258,29048,state,safegraph
4,ca,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.04632818813179,8.9978872707499e-05,161715,state,safegraph
5,co,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.047505861104672,0.00022303860383905,24632,state,safegraph
6,ct,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.050301574849916,0.0002924680932995,18044,state,safegraph
7,dc,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048529594554612,0.00060493360122033,3127,state,safegraph
8,de,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048426788756998,0.0005873596699418,3977,state,safegraph
9,fl,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.049129849816263,0.00013085157719544,79589,state,safegraph
10,ga,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.056173158943753,0.00021159543376834,38641,state,safegraph
11,hi,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.033324369242225,0.00040114166409064,5862,state,safegraph
12,ia,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.075117274534154,0.00041080138575976,18386,state,safegraph
13,id,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.054572997381887,0.00051872712136875,6720,state,safegraph
14,il,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.056432745302969,0.00015834347221929,67726,state,safegraph
15,in,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.054880829882293,0.0002235758450703,33648,state,safegraph
16,ks,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.067121419747998,0.00038473985524506,16415,state,safegraph
17,ky,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.051819217529649,0.00025056696496085,22941,state,safegraph
18,la,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.069285779128392,0.000298520754952,24059,state,safegraph
19,ma,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048779861893486,0.00019438715996462,34694,state,safegraph
20,md,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.043724183234947,0.00019463158756201,27330,state,safegraph
21,me,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.052041246301423,0.00045037509201088,7507,state,safegraph
22,mi,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.049839161955863,0.00015535538706229,56566,state,safegraph
23,mn,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.055729361164548,0.00023900989629169,28729,state,safegraph
24,mo,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.069543534822192,0.00027073613195904,31516,state,safegraph
25,ms,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.068380637871188,0.00036851844695348,15079,state,safegraph
26,mt,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.056830345594263,0.00057711328176423,5868,state,safegraph
27,nc,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048749296381708,0.00017659558296739,42840,state,safegraph
28,nd,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.066028094384154,0.00082165468149112,4004,state,safegraph
29,ne,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.077811686048253,0.00053231543418878,11411,state,safegraph
30,nh,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.052885427398422,0.00050139963911592,6447,state,safegraph
31,nj,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048451138550981,0.00017440071553475,44010,state,safegraph
32,nm,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.046898650905825,0.00035937272651447,10090,state,safegraph
33,nv,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.040084547206882,0.00027967927037912,12750,state,safegraph
34,ny,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.054278750301485,0.00012877591629519,106274,state,safegraph
35,oh,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.057124759031516,0.00017058928540416,64498,state,safegraph
36,ok,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.066241160387675,0.0003123329892905,20718,state,safegraph
37,or,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.040576840452899,0.00023847119508691,18370,state,safegraph
38,pa,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.053429509577095,0.00015865439779736,68022,state,safegraph
39,pr,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.067150782322911,0.00034670236545487,17133,state,safegraph
40,ri,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.052426431210992,0.00055547783680823,5666,state,safegraph
41,sc,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.055340176130126,0.00027443343072841,21331,state,safegraph
42,sd,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.071776990122651,0.00081769693713003,4571,state,safegraph
43,tn,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.061147197442599,0.00024716559100337,28774,state,safegraph
44,tx,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.063143529794076,0.00012891236155262,110343,state,safegraph
45,ut,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.051885922856307,0.00035837039489054,11805,state,safegraph
46,va,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.048516969592912,0.00019450430305014,37094,state,safegraph
47,vt,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.060276182771125,0.00079009501473611,3638,state,safegraph
48,wa,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.040919357599338,0.00017500665783754,33382,state,safegraph
49,wi,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.061337188152814,0.0002501385667097,31316,state,safegraph
50,wv,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.053326435410317,0.00038444323539989,11127,state,safegraph
51,wy,full_time_work_prop_7dav,2020-11-12,2020-12-30,48,0.053090167808992,0.00072639891339258,2869,state,safegraph
0,ak,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.052043931773907,0.00070709286454199,3586,state,safegraph
1,al,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.070418299719834,0.00028344416765877,24041,state,safegraph
2,ar,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.066873686537724,0.00035604842550876,14993,state,safegraph
3,az,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.048077191401757,0.00020654394394051,29059,state,safegraph
4,ca,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.047194237430234,9.2798556271198e-05,161712,state,safegraph
5,co,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.047098643128753,0.00022212932886794,24633,state,safegraph
6,ct,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.050827239994791,0.00029572295465723,18045,state,safegraph
7,dc,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.049020503037641,0.00061904897510445,3126,state,safegraph
8,de,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.049518988539463,0.00061156660585274,3976,state,safegraph
9,fl,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.049055663145453,0.00013077250137018,79593,state,safegraph
10,ga,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.055829611527393,0.00020971612857341,38640,state,safegraph
11,hi,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.032787219477635,0.00039069004468832,5863,state,safegraph
12,ia,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.075672897236258,0.00041333069475074,18387,state,safegraph
13,id,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.05452810182305,0.00051669919903684,6720,state,safegraph
14,il,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.055920741691351,0.00015628137680566,67725,state,safegraph
15,in,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.054495346466361,0.00022182192130439,33650,state,safegraph
16,ks,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.067013175553491,0.00038318922710808,16416,state,safegraph
17,ky,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.051336297908123,0.00024850619063651,22941,state,safegraph
18,la,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.068789586415763,0.00029683209562778,24061,state,safegraph
19,ma,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.048444222550207,0.00019028696051418,34703,state,safegraph
20,md,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.043426816855826,0.00019276147652504,27335,state,safegraph
21,me,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.051858561095265,0.00044369120194147,7508,state,safegraph
22,mi,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.048787597201075,0.00015055032526527,56582,state,safegraph
23,mn,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.054888646740938,0.00023323221596303,28733,state,safegraph
24,mo,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.068937344597804,0.00026734490978425,31516,state,safegraph
25,ms,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.067711933659724,0.00036418348640379,15081,state,safegraph
26,mt,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.056241941274063,0.00056930717209604,5869,state,safegraph
27,nc,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.04946139265408,0.00017825269704253,42837,state,safegraph
28,nd,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.068791887792617,0.00084327195818649,4004,state,safegraph
29,ne,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.07858187431264,0.00053492493037362,11412,state,safegraph
30,nh,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.05287211310121,0.00049758404206202,6447,state,safegraph
31,nj,full_time_work_prop_7dav,2020-11-13,2020-12-30,47,0.049715171908474,0.00017696968574281,44016,state,safegraph
